Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 534,7. Curve tracers use CRO in __________,a) diodes,b) passive devices,c) active devices,d) op amps,c,"Explanation: Curve tracers in a Cathode Ray Oscilloscope are used for testing active devices such as vacuum tubes, transistors and integrated circuits."
Question 535,8. A CRO is used in check __________,a) op amps,b) resistors,c) voltage,"d) capacitance, inductance and diodes",d,Explanation: A Cathode Ray Oscilloscope is used for checking diodes. It is also used in the measurement of inductances and capacitances. A CRO can also be used for detecting the faults in a circuit. 
Question 536,9. A CRO is used in labs for __________,a) frequency measurement,b) voltage measurement,c) current measurement,d) resistance measurement,a,"Explanation: A Cathode Ray Oscilloscope is used in the laboratory for the measurement of frequency, phase and period of a signal. The periodic as well as non-periodic relationships of signals can also be studied."
Question 537,"1.	What is a data acquisition system?","a) system used for data processing, conversion and transmission",b) accepts data as an input,c) removes noise,d) boosts the signal,a,"Explanation: A data acquisition system basically is used for the processing of data. It is also used for data conversion, data transmission and storage of data."
Question 538,"2.	A typical data acquisition system consists of __________",a) op amps,b) sensors,c) rectifiers,d) transistors,b,"Explanation: Data acquisition system consists of sensors. It also consists of suitable signal conditioners, data converters, data processors, data handlers, storage and display systems."
Question 539,"3.	The data acquisition system implies input data collection.",a) in mixed signal form,b) in analog form,c) in digital form,d) in the form of binary codes,c,"Explanation: In a data acquisition system, input data is collected in the form of digital signals. The digital signals are collected in a fast, economic, reliable and accurate manner."
Question 540,"4.	Data measurement systems are __________",a) not flexible,b) rigid,c) less flexible,d) more flexible,d,Explanation: The data acquisition system are more flexible and easily programmable nowadays as a result of development in the automation field.
Question 541,"7.	A data acquisition system provides __________",a) partial communication,b) ineffective communication,c) effective communication,d) complete communication,c,Explanation: The data acquisition system must be able to provide proper human communication to minimize the unit availability and maximize the unit output at a lower cost.
Question 542,"8.	Data acquisition system can be used in  __________",a) 10 ways,b) 8 ways,c) 4 ways,d) 2 ways,d,"Explanation: A data acquisition system can be used to measure and record the signals in two ways. In the first method the signal can be directly measured from electrical quantities such as a.c., d.c. voltage or current. In the second case the signal originates from transducers such as pressure transducer, thermocouple etc.   "
Question 543,"9.	Data acquisition system is mainly classified into __________",a) 2 types,b) 4 types,c) 6 types,d) 8 types,a,Explanation: A data acquisition system is basically classified into two main types. They are analog and digital. While the analog data system deals with signals having analog input signals the digital data system consists of input signals in digital form.
Question 544,"1.	Transducer is used to convert a _________",a) physical quantity into an electrical signal,b) electrical signal into a physical quantity,c) physical quantity into a mechanical quantity,d) physical quantity into a chemical quantity,a,"Explanation: Transducer forms one of the most important components of an analog data acquisition system. It converts a physical quantity into an electrical signal. Strain gauge, thermocouples, piezoelectric devices are the most widely used transducers."
Question 545,"2.	Transducer produces a _________",a) proportional current,b) proportional voltage,c) proportional resistance,d) proportional power,b,Explanation: A transducer generates a voltage proportional to the physical quantity that is being measured. The voltage output from a transducer forms the input to a data acquisition system.
Question 546,"3.	Sensors produce frequency which is counted by _________",a) a chemical counter,b) a mechanical counter,c) an electronic counter,d) a basic counter,c,Explanation: Transducers consist of special sensors used to produce frequency that can be counted by means of an electronic counter. This frequency forms an integral part of the frequency measured.
Question 547,"4.	Signal conditioner is used for _________",a) attenuating the voltage,b) maintaining a constant voltage,c) keeping the voltage zero,d) boosting the voltage,d,Explanation: Signal conditioner is an important part of an analog data acquisition system. A signal conditioner converts the output voltage to the desired form which is accepted by the next stage.
Question 548,"5.	A multiplexer is used for _________",a) accepting multiple inputs,b) accepting single input,c) accepting multiple outputs,d) accepting single output,a,Explanation: A multiplexer forms an important constituent of an analog data acquisition system. It takes multiple analog inputs. By making use of a multiplexer many quantities can be transmitted.
Question 549,"7.	Output signal is captured using _________",a) CRO,b) plotter,c) recorder,d) voltmeter,c,"Explanation: In a analog data acquisition system, the output signal is recorded by means of an analog recorder. It includes the likes of strip chart recorder, magnetic tape recorder etc."
Question 550,"8.	Analog computers have __________",a)  zero cost,b) intermediate cost,c) more cost,d) less cost,d,Explanation: The accuracy of digital computers is more than that of analog computers. Analog computers are widely used when compared to digital computers because of their less cost. 
Question 551,"1.	A/D converter is used for __________",a) converting analog to digital,b) converting digital to analog,c) converting digital to mixed signal mode,d) converting analog to mixed signal mode,a,"Explanation: In a digital data acquisition system, an A/D converter is used for the purpose of converting analog signals to digital. "
Question 552,"2.	Output of A/D converter is _________",a) given to an analog display,b) given to a digital display,c) given to a CRO,d) given to an voltmeter,b,Explanation: Output from the analog to digital converter is given to a digital display device or to a digital recorder for the purpose of displaying or recording. 
Question 553,"3.	What are auxiliary equipments?",a) equipments,b) guard rings,c) devices,d) voltage source,c,Explanation: Auxiliary equipments are basically devices used for system programming functions and digital data processing applications. 
Question 554,"4.	What is the main function of auxiliary equipment?",a) unit step response,b) ramp response,c) non-linear response,d) linear response,d,Explanation: The typical functions of auxiliary equipments include linearization and limit compression for the input signals. Individual instruments or a digital computer is used to perform these functions.
Question 555,"5.	What is a digital recorder?","a)	records digital data","b)	records analog data","c)	does not record data","d)	records both analog and digital data",a,"Explanation: A digital recorder is used for the purpose of recording the digital data. Punched cards, magnetic tape recorders, type written pages, etc make use of digital recorders."
Question 556,"7.	For lower accuracies _________",a) digital acquisition system is used,b) both digital and analog acquisition systems are used,c) analog acquisition system is used,d) mechanical data acquisition system is sued,c,"Explanation: When low values of accuracy is required, analog data acquisition system is used. This includes a wide frequency bandwidth as well."
Question 557,"8.	Digital acquisition systems are used when _________",a) bandwidth is high,b) bandwidth is medium,c) bandwidth is zero,d) bandwidth is low,d,"Explanation: When the bandwidth required is low, usually digital acquisition systems are made use of. For higher accuracy and lower per channel cost, digital data acquisition systems are used."
Question 558,"2.	A/D conversion rate is __________",a) variable,b) predefined,c) zero,d) constant,b,"Explanation: In a single channel data acquisition system, the conversion rate of an analog to digital converter is predefined. A/D converter performs the conversions at a pre-determined rate."
Question 559,"3.	The buffer output is ________",a) analog,b) zero,c) digital,d) mixed mode,c,"Explanation: In a single channel data acquisition system, the output of the buffer circuitry is digital in nature. It is stored in a digital computer or a storage device or sometimes even a printer."
Question 560,"4.	The best example for a single channel data acquisition system is",a) CPM,b) BPM,c) APM,d) DPM,d,Explanation: A digital panel meter usually abbreviated as DPM is the best example for a single channel data acquisition system. 
Question 561,"5.	 Digital outputs are obtained from",a) A/D converter,b) D/A converter,c) Oscilloscope,d) Voltage source,a,Explanation: An analog to digital converter provides digital outputs. The A/D converters are designed in such a way that they accept external commands in order to convert and hold the operations.
Question 562,"7.	Which technique is most widely used in the single channel data acquisition system?",a) Counter type approximation,b)  Flash approximation,c) Successive approximation,d) Delta Sigma approximation,c,Explanation: The successive approximation technique is most widely used in a single channel data acquisition system. This is due to the fact that it has a high value of resolution and a high speed.
Question 563,"8.	What is pre-amplification?",a) reducing the magnitude of a signal,b) making the magnitude of a signal zero,c) reducing the noise,d) boosting the signal,d,"Explanation: To match the input needs, the level of an input signal is boosted. This is done as the magnitude of the input signal is sometimes very low. This is known as pre-amplification."
Question 564,"9.	How can the input be isolated from the system?",a) using optocouplers,b) using op-amps,c) using a capacitor,d) using rectifiers,a,"Explanation: By making use of an optocoupler, we can isolate the input signal from the system. Before processing the data, pre-amplifiers are fitted with active filters so as to eliminate the noise and boost the signal."
Question 565,"1.	Multichannel data acquisition system has",a) multiple channels,b) single channel,c) two channels,d) five channels,a,Explanation: A multichannel data acquisition system has multiple channels. The various subsystems can be shared in terms of time by more than two or more input sources.
Question 566,"2.	How many types of multiplexed system exist?",a) 2,b) 3,c) 5,d) 10,b,"Explanation: In general there are three types of multiplexed systems. They are as follows:¥	Multichannel Analog Multiplexed System¥	Multiplexing Output of Sample/Hold Circuits¥	Multiplexing after A/D Conversion."
Question 567,"3.	Multichannel Analog Multiplexed System is",a) very fast,b) fast,c) slow,d) moderate,c,"Explanation: The Multichannel Analog Multiplexed System is one type of multiplexed system. It is comparatively slow. As it shares more than one channel, the cost is less."
Question 568,"4.	Multichannel Analog Multiplexed System utilises time",a) using a transformer,b) using a capacitor,c) using a flip-flop,d) using a mux,d,Explanation: Multichannel Analog Multiplexed System is one type of multiplexed system. It makes use of a multiplexer (mux) to utilise the time. The previous data stored in the sample and hold circuit gets converted into digital form.
Question 569,"5.	In a Multichannel Analog Multiplexed System",a) A/D converter is used,b) D/A converter is used,c) Sigma delta converter is used,d) Modulator is used,a,"Explanation: In a Multichannel Analog Multiplexed System, individual analog signals are applied directly. The signals are amplified and conditioned. An A/D converter then converts the signals into digital form."
Question 570,"7.	Many channels can be monitored at the same time by",a) Demultiplexing,b) A/D conversion,c) Multiplexing,d) D/A conversion,c,Explanation: Monitoring of a number of channels can be done at the same time by multiplexing the outputs of the sample and hold circuit. 
Question 571,"8.	Multiplexing after A/D conversion involves",a) noisy data,b) mixed signal data,c) analog data,d) digital data,d,"Explanation: Multiplexing after A/D conversion is also known as fast data acquisition. Digital data performs logical operation and depending on the relative speed, the scan rate can be increased or decreased."
Question 572,"1.	What led to development of PC based transducers?",a) low cost,b) medium cost,c) high cost,d) zero cost,a,"Explanation: Easy availability, low cost and large scale usage of Personal Computers have led to the development of interfaces between PC and the transducer outputs."
Question 573,"2.	ADD ON card is used for _______",a) to reduce noise,b) communication,c) to boost the magnitude,d)  to measure voltage,b,Explanation: PC based data acquisition system makes use of an ADD ON card for the purpose of communication and analysis of multiple measurement data.
Question 574,"3.	PC based data acquisition system displays system parameters",a) once in a while,b) intermittently,c) continuously,d) only at specific intervals,c,Explanation: A PC based data acquisition system displays the parameters of a system in a continuous manner. As a result all the parameters are monitored instantaneously and conveniently.
Question 575,"4.	What are MIMIC displays?",a)  man-material interface,b) man-made interface,c) man-machine interface,d) man-machine interface,d,"Explanation: In a PC based data acquisition system, MIMIC displays are used for displaying the data measured at any part of a system on the screen. MIMIC stands for man-machine interface."
Question 576,"7.	Data analysis hardware is used for _______",a) making the process independent,b) slowing the process,c) fastening the process,d) making the process constant,c,"Explanation: In a PC based data acquisition system, data analysis software is used for the purpose of mainly fastening the computations and analysis in case of DSP applications."
Question 577,"8.	Input signal range in a PC based data acquisition system is _______",a) 0.10 mV to 1 V,b) 1 mV to 100 V,c) 5 mV to 5 V,d) 10 mV to 10 V,d,"Explanation: In a PC based data acquisition system, the input signal in the range of 10 mV to 10 V is amplified by means of a digital programmable gain amplifier to a particular level."
Question 578,"9.	Amplified input signal is digitised through ________",a) A/D converters,b) D/A converters,c) Rectifiers,d) Sigma delta modulators,a,"Explanation: In a PC based data acquisition system, the amplified input signal is converted to digital form by making use of high speed A/D converters. These are interfaced to the PC bus."
Question 579,"1.	The main objective of a process control is _________",a) to control physical parameters,b) to control mechanical parameters,c) to control optical parameters,d) to control electrical parameters,a,"Explanation: A process control is mainly used in order to control the physical parameters including temperature, pressure, flow rate, force, etc."
Question 580,"2.	What is a process control system?",a) system to keep the parameters at zero value,b) system to maintain the parameters constant,c) system to keep the parameters at highest value,d) system to check the voltage,b,"Explanation: A process control system is generally used to maintain the parameters such as temperature, pressure, flow rate, force, etc constant in a system. "
Question 581,"3.	Physical parameters change due to ________",a) voltage,b) current,c) internal and external disturbances,d) power,c,"Explanation: The physical parameters such as temperature, pressure, flow rate, force, etc in a process control system are affected due to both internal and external disturbances. As a result, constant corrective action is required to keep them at a constant value. "
Question 582,"4.	A process control system consists of ________",a) 10 elements,b) 6 elements,c) 2 elements,d) 4 elements,d,"Explanation: A typical process control system consists of 4 elements. They are as follows:¥	Process¥	Measurement¥	Controller¥	Control elementThe figure shown below illustrates the process control loop."
Question 583,"5.	For proper feedback in a process control element, it is required to ________",a) measure P,b) measure set point,c) measure error,d) measure comparator,a,"Explanation: In a process control element, proper feedback is obtained by measuring the parameter P. Electrical input is required in most of the process controllers as they are electronic in nature."
Question 584,"7.	A transducer converts ________",a) mechanical quantity to electrical form,b) electrical quantity to physical form,c) physical quantity to electrical form,d) chemical quantity to physical form,c,"Explanation: A transducer basically converts a physical quantity such as temperature, pressure, force, flow rate, etc into electrical form such as voltage and current."
Question 585,"8.	An electrical transducer consists of ________",a) 4 parts,b) 6 parts,c) 8 parts,d) 2 parts,d,Explanation: An electrical transducer basically consists of 2 parts. The first is known as the sensing element while the second is known as the transduction element. The first element is also known as a sensor.
Question 586,"1.	How many types of transducers are there?",a) 2,b) 4,c) 6,d) 8,a,"Explanation: There are basically two types of transducers. They are as follows:1) Mechanical2) Electrical."
Question 587,"2.	Mechanical transducers sense __________",a) electrical changes,b) physical changes,c) chemical changes,d) biological changes,b,"Explanation: A mechanical transducer senses the changes in a systemÕs physical condition and gives an output. When a bimetallic strip is subjected to changes in temperature, the output is the displacement of the strip mechanically."
Question 588,"3.	Mechanical transducers generate ________",a) electrical signals,b) chemical signals,c) physical signals,d) biological signals,c,Explanation: Mechanical transducers in general portray physical or mechanical signals at the output in response to any physical changes in a system.
Question 589,"4.	Electrical transducers generate ________",a) biological signals,b) chemical signals,c) physical signals,d) electrical signals,d,"Explanation: Electrical transducers in general respond to physical quantities which are non-electrical such as pressure, temperature, force etc and generate equivalent electrical signals at their output."
Question 590,"6.	The power needs of electrical transducers is ________",a) maximum,b) minimum,c) zero,d) infinite,b,Explanation: Electrical transducers have very minimum power requirements. Electrical transducer based systems are controlled with a small amount of power.
Question 591,"7.	Electrical transducers are ________",a) small and non-portable,b) large and non-portable,c) small and compact,d) large and portable,c,Explanation: Electrical systems have integrated circuits which are small and compact. They can be easily ported as well. 
Question 592,"8.	Mechanical transducers cause ________",a) power loss,b) hysteresis loss,c) eddy current loss,d) frictional loss,d,"Explanation: Mechanical transducer based systems are affected by the frictional loss of the rotating parts. In electrical transducers, there is no wear and tear due to non moving parts."
Question 593,"1.	Active transducers are classified into",a) 4 types,b) 2 types,c) 6 types,d) 8 types,a,"Explanation: Active transducers can be subdivided into four types. They are as follows:¥	Photovoltaic¥	Thermoelectric¥	Piezoelectric¥	Electromagnetic."
Question 594,"2.	Active transducers develop",a) mechanical parameter,b) electrical parameter,c) chemical parameter,d) physical parameter,b,Explanation: Active transducers are also known as self generating type of transducers. They develop an electrical voltage or current proportional to the quantity being measured.
Question 595,"3.	How do passive transducers develop electrical signals?",a) using a transformer,b) using internal source,c) using external source,d) using a diode,c,Explanation: Passive transducers develop electrical signals by means of an external source. They are usually known as externally power driven sources.
Question 596,"4.	Capacitive transduction involves",a) change in resistance,b) change in inductance,c) change in resistance,d) change in capacitance,d,"Explanation: In capacitive transduction, measurand involves the change in the capacitance. Capacitance changes when the distance between the plates is varied or by a change in the dielectric."
Question 597,"5.	In electromagnetic based transduction measurand is","a)	converted into mechanical force","b)	converted into electromotive force","c)	converted into chemical force","d)	converted into physical force",b,Explanation: Electromagnetic transduction involves the conversion of the measurand into electromotive force. Magnetic flux is produced as a result of the relative motion between the magnet and an electromagnet.
Question 598,"6.	Inductive transduction involves",a) change in self inductance,b) change in capacitance,c) change in mutual inductance,d) change in resistance,a,"Explanation: In an inductive transduction based system, measurand involves change in the self inductance of the coil. "
Question 599,"7.	Photovoltaic transduction involves",a) voltage generation heat,b) voltage generation through sound,c) voltage generation through light,d) voltage generation current,c,"Explanation: In a photovoltaic transduction based system, measurand is converted into voltage when the junction between dissimilar elements is illuminated."
Question 600,"8.	Analog transducers convert input into",a)  voltage,b) current,c) digital,d) analog,d,"Explanation: The analog transducers convert input into analog signal. The output is a continuous function of time. Strain gauge, LVDT, thermistor etc are analog transducers as they produce outputs which are a continuous function of time.  "
Question 601,"2.	The output of a transducer must ___________",a) be different at different environment conditions,b) be same at all environment conditions,c) be same at some environment conditions,d) be zero always,b,Explanation: Output of a transducer must be the same under various environmental conditions when same input is applied to it.
Question 602,"3.	The output of a transducer must be __________",a) low,b) medium,c) high,d) zero,c, Explanation: Output of a transducer is usually high so that it can be easily measured and processed. The transducer output is generally higher than noise. As a result most of the application makes use of digital outputs.
Question 603,"4.	The size of a transducer must be __________",a) infinite,b) zero,c) large,d) small,d,Explanation: A transducer generally has a small size and shape. It occupies minimum volume and has a minimum weight. As a result the system being measured will become compact.
Question 604,"5.	A transducer must be __________","a)	quick in response","b)	slow in response","c)	medium in response","d)	very slow in response",a,Explanation: The transducer is generally fast in response. Speed of response basically tells the time taken by the transducer to produce the output in a fast and efficient manner. 
Question 605,"6.	The output of a transducer must __________",a) be less reliable,b) be highly reliable,c) not be reliable,d) be of medium reliability,b,Explanation: Output of a transducer is generally high in reliability. Changes in the environment conditions should not affect the output of a transducer.
Question 606,"7.	 The range of a transducer is __________",a) medium,b) narrow,c) large,d) zero,c,Explanation: A transducer has a large range of operation. The operating range is set wide so that it is useful for a wide range of operating frequencies. 
Question 607,"8.	The transducer output is __________",a) exponential,b) unit step,c) non-linear,d) linear,d,Explanation: Transducer output varies linearly with the input quantity that is being measured. A transducer must have a linear input vs output characteristic response.
Question 608,2. A transducer must have,a) maximum loading,b) minimum loading,c) zero loading,d) infinite loading,b,Explanation: A transducer in general should have a minimum amount of load. Minimum loading effect ensures that the transducer has minimal errors in the measurement of any quantity.
Question 609,3. Transducers must operate under,a) zero electromagnetic field,b) constant electromagnetic fields,c) varying electromagnetic fields,d) infinite electromagnetic field,c,"Explanation: A transducer should operate under strong electromagnetic fields. Generally transducers with a low value of output impedance, high value of output voltage and shorter cable length are not susceptible to such interference."
Question 610,4. Errors can be minimised in some transducers through,a) power compensation,b) voltage compensation,c) resistance compensation,d) temperature compensation,d,Explanation: In some transducers errors occurring due to temperature changes can be minimized by providing temperature compensation. Operation and maintenance of transducers beyond 300¡F is extremely difficult. 
Question 611,5. How can a transducer be used in environment with vibrations?,a) using shock absorbers,b) using proper grounding,c) using effective voltage,d) using a transformer,a,Explanation: Transducers can be used effectively in an environment subjected to shock and vibrations by making use of dampers. 
Question 612,6. How many passive transducers are there?,a) 1,b) 3,c) 5,d) 7,b,"Explanation: There are three passive transducers. They are as follows:	Resistor	Capacitor	Inductor."
Question 613,7. Resistance of a metallic conductor is given by,a) R = IÚA,b) R = _ÚA,c) R = _lÚA,d) R = 1ÚA,c,"Explanation: The resistance of a metallic conductor is given by the relationR = _lÚAwhere, R is the resistance	       l is the length             A is the area of cross-section             _ is the resistivity of material of the conductor."
Question 614,9. Rotational potentiometers use,a) capacitance,b) self inductance,c) mutual inductance,d) resistance,d,Explanation: Rotational potentiometers or translational potentiometers make use of the change in resistance as a result of the change in length of a conductor.
Question 615,10. Temperature transducers make use of,a) change in resistivity,b) change in length,c) change in area,d) change in capacitance,a,Explanation: The change in resistivity of the material of a conductor is used to measure the variation in temperature. Temperature is affected due to change in the resistance which in turn varies the resistivity.
Question 616,1. Potentiometric resistance transducer measures __________,a) linear displacement,b) rectangular displacement,c) square displacement,d) triangular displacement,a,Explanation: A Potentiometric resistance transducer measures linear displacement. It can also be used for measuring angular displacement.
Question 617,2. Resistance potentiometer consists of _________,a) capacitive element,b) resistive element,c) inductive element,d) no elements,b,Explanation: A resistance potentiometer consists of a resistive element. It also has a sliding contact known as a wiper. 
Question 618,3. Resistance transducer has _________,a) medium efficiency,b) low efficiency,c) high efficiency,d) zero efficiency,c,Explanation: A resistance transducer has a high electrical efficiency. It provides sufficient amount of output for further control operations.
Question 619,4. What is a helipot?,a) inductive element,b) helicopter,c) helipad,d) resistive element,d,Explanation: A resistive transducer in the form of a helix is also known as a heliport. They are used for measuring linear as well as angular motion.
Question 620,5. Resistance potentiometers convert mechanical displacement into _________,a) electrical signal,b) chemical signal,c) physical output,d) kinetic energy,a,Explanation: Resistive transducers are used for transforming the mechanical displacement into electrical signal. Linear displacement is applied to the sliding contact which then converts the change in resistance into voltage or current.
Question 621,6. Strain gauge is a _________,a) inductive transducer,b) resistive transducer,c) capacitive transducer,d) mechanical transducer,b,Explanation: A strain gauge is a resistive transducer. It works on the principle of mechanical displacement into a change in resistance. 
Question 622,7. Strain is defined as _________,a) change in height per unit height,b) change in weight per unit weight,c) change in length per unit length,d) change in diameter per unit diameter,c,"Explanation: Strain is defined as the ratio of two quantities as follows:Strain = ÆlÚlwhere,l is the lengthÆl is the change in length."
Question 623,8. Stress is defined as _________,a) diameter per unit area,b) length per unit area,c) weight per unit area,d) force per unit area,d,"Explanation: Stress is defined as the ratio of two quantities as follows:Stress = ForceÚAreaThe unit of stress is N / m2."
Question 624,1. Electrical strain gauge works on the principle of __________,a) variation of resistance,b) variation of capacitance,c) variation of inductance,d) variation of area,a,Explanation: An electrical strain gauge works on the basis of change in resistance as a function of strain. The wire resistance increases with tension and reduces with compression. 
Question 625,3. Bonding element in a strain gauge must have __________,a)  zero insulation resistance,b) low insulation resistance,c) high insulation resistance,d) infinite insulation resistance,c,"Explanation: In a strain gauge, the bonding element must have a high value of insulation resistance. It should be immune to effects of moisture and must also have the ability to transmit strain."
Question 626,4. Dynamic strain measurements use __________,a) brass iron alloy,b) iron aluminium alloy,c) nickel cadmium alloy,d) nickel chromium alloy,d,Explanation: Nickel chromium alloy is also known as a nichrome alloy. It contains 80 % of Nickel and 20 % of Chromium. Platinum is used for the temperature compensation of nickel chromium alloys.
Question 627,5. Commonly used elements for wire strain gauges are __________,a) nickel and copper,b) nickel and gold,c) gold and brass,d) silver and aluminium,a,Explanation: Nickel and copper are the most commonly used elements for wire strain gauges. They comprise of 45 % of Nickel and 55 % of Copper. They exhibit a high value of specific resistance. 
Question 628,6. Cement is classified under __________,a) 4 types,b) 2 types,c) 6 types,d) 8 types,b,"Explanation: Cement can be divided into two broad categories. They are as follows:	Solvent setting cement	Chemically reacting cement."
Question 629,7. Proper functioning of a strain gauge depends on __________,a) strain,b) stress,c) bonding,d) length of wire,c,Explanation: A strain gauge works properly only if the bonding material used is durable and keeps the gauge together to the surface of the material that is being tested.
Question 630,1. Strain gauges are classified into ________,a) 3 types,b) 5 types,c) 7 types,d) 9 types,a,"Explanation: Strain gauges can be classified into three broad categories based on the principle of operation and construction. They are mechanical, optical and electrical. "
Question 631,2. Resistance wire gauges come in _______,a) 4 forms,b) 2 forms,c) 6 forms,d) 8 forms,b,"Explanation: Strain gauges made out of electrical wires come in two broad forms. They are as follows:¥	Bonded¥	Unbonded."
Question 632,3. Bonded resistance wire strain gauge is of _______,a) 7 types,b) 5 types,c) 3 types,d) 9 types,c,"Explanation: The bonded electrical wire resistance strain gauge is broadly classified into three main types. They are as follows:¥	Flat grid¥	Helical grid¥	Thin foil."
Question 633,4.  Commonly used electrical strain gauge is _______,a) open type,b) closed type,c) unbounded type,d) bonded type,d,Explanation: Electrical strain gauges are a type of strain gauge. The commonly used electrical strain gauge is the bonded resistance type. Capacitance and inductance types are used in special types of applications.
Question 634,5. Electrical strain gauges measure changes in _______,"a) resistance, capacitance and inductance",b) resistance only,c) capacitance only,d) inductance only,a,"Explanation: Strain is transferred between the specimen and the gauge element in a strain gauge. Electrical strain gauges measure the changes occurring in resistance, capacitance and inductance."
Question 635,6. Mechanical gauges measure the _______,a) change in resistance,b) change in length,c) change in area,d) change in inductance,b,Explanation: A mechanical gauge is used to measure the change in length. They make use of gears. Mechanical gauges are used for static strain measurements only.
Question 636,7. Optical gauges make use of _______,a) pulleys,b) electricity,c) mirrors,d) rack and pinion,c,Explanation: Optical gauges are similar to mechanical gauges. They make use of prisms and mirrors for obtaining magnification. A plain mirror is fixed onto a movable knife edge.
Question 637,"9.  In a foil strain gauge, strain is detected through _______",a)  a capacitance element,b) a resistance wire,c) a gold foil,d) a metal foil,d,"Explanation: Strain is detected in a foil strain gauge by making use of a metal foil. The foil makes use of nickel, nichrome, constantan, isoelastic and platinum."
Question 638,"1.	Gauge factor in a strain gauge must be ________",a) high,b) low,c) medium,d) small,a,Explanation: The gauge factor in a strain gauge must be high. A large value of gauge factor indicates a large change in the value of resistance for a particular strain.
Question 639,"2.	Strain gauges are used for _______",a) small scale measurements,b) dynamic measurements,c) static measurements,d) large scale measurements,b,Explanation: Strain gauges are used for dynamic measurements. The frequency response must be better. The characteristics must be linear over the entire frequency range.
Question 640,"3.	Resistance of the strain gauge must be _______",a) zero,b) small,c) large,d) medium,c,"Explanation: The resistance of a strain gauge must be large. Typical resistance values for a strain gauge are in the range of 120 _, 350 _, and 1000 _. "
Question 641,"4.	Strain gauge has a _______",a) tangential,b) exponential,c) non-linear,d) linear,d,Explanation: The strain gauge has a linear characteristic. Variation in resistance must be a linear function of the strain.
Question 642,"5.	Strain gauge has a _______",a) low temperature coefficient of resistance,b) high temperature coefficient of resistance,c) zero temperature coefficient of resistance,d) infinite temperature coefficient of resistance,a,"Explanation: The strain gauge has a low temperature coefficient of resistance. Due to temperature variation, errors can be minimised in this way. In most of the strain gauges, temperature compensation is provided."
Question 643,"6.	Semiconductor strain gauges are used for _______",a) low gauge factor values,b) high gauge factor values,c) zero gauge factor value,d) infinite gauge factor value,b,Explanation: The semiconductor strain gauges are generally used when high values of gauge factors are required. The gauge factor for semiconductor gauges is 50 times higher than that for wire gauges.
Question 644,"7.	Strain gauge works on the principle of _______",a) piezo-electric effect,b) barkhausen criterion,c) piezo- resistive effect,d) feedback element effect,c,Explanation: A semiconductor strain gauge works on the principle of piezo-resistive effect. Piezo-resistive effect is the change in the value of the resistance due to a change in the resistivity of the semiconductor.
Question 645,"8.	In metallic gauges resistance changes due to _______",a) temperature,b) current,c) voltage,d) dimension,d,Explanation: The resistance varies in metallic gauges due to a change in the dimensions of the metallic gauge. Germanium and silicon are the materials used in metallic gauges.
Question 646,"9.	Gauge factor for a semiconductor strain gauge is _______",a) 130 ± 10%,b) 30 ± 10%,c) 200 ± 10%,d) 10 ± 10%,a,Explanation: The gauge factor for a typical semiconductor strain gauge is about 130 ± 10% for 350 _. The gauge factor is measured at the room temperature. The gauge measures small strains from 0.1 to 500 microstrains.
Question 647,"1.	Strain gauge measurement involves __________",a) Wheatstone bridge,b) Kelvin bridge,c) De SautyÕs bridge,d) Anderson bridge,a,Explanation: Strain gauge makes use of the practical form of WheatstoneÕs bridge to measure the strain developed by an element.
Question 648,"2.	Load cell is used for the measurement of _______",a) area,b) force,c) mass,d) length,b,Explanation: The load cell is used in a semiconductor strain gauge for the measurement of force. Load cells measure the deformation that is produced by force or weight.
Question 649,"3.	Strain is a _______",a) fractional change in volume,b) fractional change in area,c) fractional change in length,d) fractional change in height,c,Explanation: Strain is defined as the fractional change in length of a body. A change in resistance of the element is reflected in the form of strain of the gauge as well as the element.
Question 650,"4.	Semiconductor strain gauge uses _______",a) rectifier circuitry,b) power electronics circuitry,c) ordinary bridge circuit,d) bridge circuit with temperature compensation,d,Explanation: The semiconductor strain gauge makes use of a Wheatstone practical bridge circuit along with temperature compensation. Output is made linear as the resistance characteristics with respect to strain are non-linear.
Question 651,"5.	A semiconductor strain gauge consists of how many dummy gauges?",a) 2,b) 4,c) 6,d) 10,a,Explanation: The semiconductor strain gauge consists of two dummy gauges in the form of two arms of the Wheatstone bridge circuit. Dummy gauges are used for temperature compensation.
Question 652,"6.	Metals in strain gauge construction have  _______",a) non-linear temperature coefficient,b) linear temperature coefficient,c) tangential temperature coefficient,d) exponential temperature coefficient,b,Explanation: The metals used in a strain gauge construction have a linear temperature coefficient. A change in the temperature affects the resistance and varies the value of strain.
Question 653,"7.	A Wheatstone bridge has _______",a) low sensitivity,b) zero sensitivity,c) high sensitivity,d) infinite sensitivity,c,Explanation: A Wheatstone bridge circuit has a high sensitivity for detecting very small variation in the values of resistance. We can connect the strain gauge in one of the arms of a Wheatstone bridge and measure the strain in terms of variation in resistance.
Question 654,"8.	Load cells are calibrated such that _______",a) force varies inversely with resistance,b) force varies as the square of resistance,c) force remains constant with resistance,d) force varies directly with resistance,d,Explanation: The load cells in a semiconductor strain gauge are calibrated in such a way that the force or weight varies directly as the resistance. The strain gauge is arranged in the form of a bridge.
