Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 576,2. Which of the following is not an operating technique for sensitivity enhancement?,a) Optimization of sample volume,b) Optimization of instrumental parameters,c) Optimization of noise,d) Time averaging,c,Explanation: There are only three operating techniques for sensitivity enhancement. Optimization of noise is not an operating technique for sensitivity enhancement.
Question 577,3. Which of the following techniques do not enhance sensitivity by a factor of 10 at normal operating conditions?,a) Optimization of sample volume,b) Optimization of instrumental parameters,c) Optimization of noise,d) Time averaging,d,Explanation: Time averaging techniques does not enhance sensitivity by a factor of 10. The other two techniques enhance sensitivity by a factor of 10 at normal operating conditions.
Question 578,4. The most common spherical cells have which of the following dimensions?,a) 4mm diameter,b) 40mm diameter,c) 8mm diameter,d) 80mm diameter,a,Explanation: The most common spherical cells have 4mm diameter. A 1mm capillary cell is centred along the axis of the coil.
Question 579,5. Better sensitivity with good resolution can be achieved by concentrating the sample inside which of the following?,a) Sample cell,b) Micro cell,c) Sample tube,d) Cylindrical tube,b,Explanation: Better sensitivity with good resolution can be achieved by concentrating the sample inside a specially designed NMR microcell. It could be a spherical cell or a capillary cell.
Question 580,6. Frequency spectrum of noise occupies a band that is _________ the signal spectrum. Choose the most appropriate option.,a) Narrow than,b) Wider than,c) Different from,d) Same as,b,Explanation: Frequency spectrum of noise occupies a band that is wider than the signal spectrum. Filters operate on this concept.
Question 581,7. Suppression of frequencies which contain no signal does which of the following?,a) Increases S/N ratio,b) Decreases S/N ratio,c) S/N ratio is kept constant,d) S/N ratio becomes 1,a,Explanation: Suppression of frequencies which contain no signal increases S/N ratio. The noise decreases.
Question 582,9. Which of the following is not involved in signal averaging?,a) A system to repeatedly scan the spectral region of interest,b) Some storage device to store information,c) A system to coherently add individual spectra,d) Sweep generator,d,Explanation: Sweep generator is not involved in signal averaging. This is usually accomplished using a small computer.
Question 583,"11. In Spin Decoupler, the output of the DC amplifier is applied to which of the following to control the power supplied to the oven heaters?",a) Power diode,b) Power transistor,c) Power MOSFET,d) Power IGBT,b,"Explanation: In Spin Decoupler, the output of the DC amplifier is applied to power transistor to control the power supplied to the oven heaters. The temperature is maintained at plus or minus 1oC."
Question 584,"12. In Spin Decoupler, the difference frequency circuit provides a means of mixing two signals and a filter to recover which of the following?",a) Low-frequency component,b) High-frequency component,c) Low-voltage component,d) High-voltage component,a,"Explanation: In Spin Decoupler, the difference frequency circuit provides a means of mixing two signals and a filter to recover low-frequency component. It is included to provide a read-out frequency."
Question 585,1. Mass spectrometers are used to determine which of the following?,a) Composition in sample,b) Concentration of elements in sample,c) Relative mass of atoms,d) Properties of sample,e,Answer: Mass spectrometers are used to determine the relative mass of atoms and  molecules. Aston made the instrument more accurate.
Question 586,2. Who invented mass spectrometers?,a) J.J Thompson,b) Goldstein,c) Nikola Tesla,d) Aston,a,Explanation: J.J Thompson introduced mass spectrometers. Aston modified the instrument to make it more accurate.
Question 587,"3. In mass spectrometer, the sample that has to be analysed is bombarded with which of the",following?,a) Protons,b) Electrons,c) Neutrons,b,"Explanation: In mass spectrometer, the sample which is to be analysed is bombarded with electrons. As a result, ions are produced."
Question 588,4. Mass spectrometer separates ions on the basis of which of the following?,a) Mass,b) Charge,c) Molecular weight,d) Mass to charge ratio,d,"Explanation: Mass spectrometer separates ions on the basis of mass to charge ratio. Most of the ions are singly charged. Hence, the mass to charge ratio is equal to the mass."
Question 589,"5. In mass spectrometer, the ions are sorted out in which of the following ways?",a) By accelerating them through electric field,b) By accelerating them through magnetic field,c) By accelerating them through electric and magnetic field,d) By applying a high voltage,c,"Explanation: In mass spectrometer, the ions are sorted out by accelerating them through electric and magnetic field. A record of number of different kinds of ions is called mass spectrum."
Question 590,7. The procedure for mass spectroscopy starts with which of the following processes?,a) The sample is bombarded by electron beam,b) The ions are separated by passing them into electric and magnetic field,c) The sample is converted into gaseous state,d) The ions are detected,c,Explanation: The procedure for mass spectroscopy starts with converting the sample into gaseous state. This is done by chemical processes.
Question 591,"8. In mass spectrometer, the ion currents are measured using which of the following?",a) Scintillation counter,b) Ion counter,c) Electrometer tube,d) Electric fields,c,Explanation: The ion currents are measured using sensitive electrometer tube. The ions reaching the collecting plate are measured.
Question 592,9. Which of the following ions pass through the slit and reach the collecting plate?,a) Negative ions of all masses,b) Positive ions of all masses,c) Negative ions of specific mass,d) Positive ions of specific mass,d,Explanation: Positive ions of specific mass pass through the slit and reach the collecting plate. These ions are measured.
Question 593,10. Which of the following statements is not true about mass spectrometry?,a) Impurities of masses different from the one being analysed interferes with the result,b) It has great sensitivity,c) It is suitable for data storage,d) It is suitable for library retrival,a,Explanation: Impurities of masses different from the one being analysed does not interfere with the result in mass spectroscopy. This is a major advantage of this technique.
Question 594,1. Which of the following is not a component of mass spectrometer?,a) Inlet system,b) Sweep generator,c) Ion transducer,d) Mass analyser,b,Explanation: Sweep generator is not a component of mass spectrometer. It is a component of NMR spectrometer.
Question 595,2. Which of the following can be introduced into the ionization chamber directly?,a) Solid samples with low vapour pressure,b) Solid samples with high vapour pressure,c) Liquid samples with low density,d) Liquid samples with high density,a,Explanation: Solid samples with low vapour pressure can be introduced into the ionization chamber directly.
Question 596,3. Inlet system is also known as which of the following?,a) Initial system,b) Sample reservoir,c) Sample handling system,d) Element injection system,c,"Explanation: Inlet system introduces the sample into the ion source. Hence, it is called sample handling system."
Question 597,4. Which of the following is normally done to convert the sample into gaseous state?,a) Sample is pressurized,b) Chemical reactions are made to occur,c) Sample is heated,d) Sample is cooled,c,"Explanation: The sample must always be in gaseous state. Hence, liquid sample must be heated before introducing them into the ionization chamber."
Question 598,5. Which of the following probes are used for the introduction of the sample?,a) Silica,b) Quartz,c) Graphite,d) Silver,a,Explanation: Solid samples with low vapour pressure are introduced into the entrance of the chamber. They are introduced using silica or platinum probe.
Question 599,6. Which of the following is not a type of ionisation?,a) Field ionisation,b) Spontaneous ionisation,c) Spark ionisation,d) Chemical ionisation,b,"Explanation: Spontaneous ionisation is not a type of ionisation. In mass spectrometer, ionisation is brought about by thermal or electrical energy."
Question 600,7. Mass analyser is similar to which of the following in optical spectrometer?,a) Source,b) Monochromator,c) Detector,d) Sample,b,Explanation: Mass analyser is similar to monochromator in optical spectrometer. It separates ions according to their mass/charge ratio.
Question 601,8. Which of the following is not one of the types of mass analyser?,a) Magnetic sector analyser,b) Frequency sweep analyser,c) Double focussing spectrometer,d) Time of flight analyser,b,Explanation: Frequency sweep analyser is not a type of mass analyser. There are many devices available for mass analysis.
Question 602,9. Which of the following is not a type of ion detector used in mass spectrometers?,a) Electron multiplier,b) Flame emission detector,c) Faraday cup collector,d) Photographic plates,b,Explanation: Flame emission detector is not a type of ion detector used in mass spectrometers. Ion detectors produce current on the output side when there are ions on the input side.
Question 603,10. Which of the following is used to inject liquid samples?,a) Hypodermic needle,b) Glass bulb,c) Capillary tube,d) Curvette,a,Explanation: Liquid samples are injected through hypodermic needles. It is vaporized at low pressure.
Question 604,11. Under which of the following temperatures is the ionisation chamber maintained?,a) 100oC,b) 200oC,c) 300oC,d) 400oC,b,Explanation: The ionisation chamber is maintained at 200oC. It is also maintained at low pressure.
Question 605,13. Which of the following is not a characteristic of nebulizers that are commonly used?,a) Low cost,b) Low uptake rate,c) High efficiency,d) High uptake rate,d,Explanation: Commonly used nebulizers have low uptake rate. They also have low cost and high efficiency.
Question 606,"14. In glow discharge ion source, the sample is atomised by which of the following process?",a) Evaporation,b) Sputtering,c) Heating,d) Annealing,b,"Explanation: In glow discharge ion source, the sample is atomised by the process of sputtering. It not only atomizes the sample but also provides means by which these atoms are ionized."
Question 607,1. Which of the following produces the electron beam in magnetic deflection mass spectrometer?,a) Tungsten filament,b) Quartz rod,c) Silica,d) Rhodium filament,a,Explanation: Tungsten filament produces the electron beam in magnetic deflection mass spectrometer. The electrons are produced by the heated filament.
Question 608,"2. In magnetic deflection mass spectrometer, in which of the following ways is acceleration applied to the direction of motion?",a) In random manner,b) Parallel to it,c) Perpendicular to it,d) Along it,c,"Explanation: Acceleration in mass spectrometer, is applied perpendicular to the direction of motion. The velocity of the object remains constant."
Question 609,3. Direct focussing is obtained by deflecting the ion beam along a _________ trajectory through the magnetic field.,a) 120o,b) 150o,c) 190o,d) 180o,d,Explanation: Direct focussing is obtained by deflecting the ion beam along a 180o trajectory through a magnetic field. The gap between the poles must be large enough to contain the ion source.
Question 610,4. Which of the following separate the ions according to their mass-to-charge?,a) Ion source,b) Detector,c) Magnetic sector,d) Electric sector,c,Explanation: Magnetic sector will separate the ions according to their mass-to-charge. The magnet will decide the mass to charge ratio.
Question 611,5. Mattauch-Herzog geometry involves a deflection of which of the following radians in a radial electrostatic field analyser?,a) Ã2_,b) _/2,c) _/3Ã4,d) _/4Ã2,d,Explanation: Mattauch-Herzog geometry involves a deflection of _/4Ã2 radians in a radial electrostatic field analyser. It is followed by a magnetic deflection of _/2 radians.
Question 612,6. Which of the following leads to limitation of resolution?,a) All ions do not have same energy,b) All ions do not have same charge,c) All ions are not of the same size,d) All ions do not have the same charge,a,"Explanation: The resolution is limited as all ions do not have the same energy. Hence, the ions would not have the same velocity."
Question 613,8. Which of the following components need to be added in order to increase the resolution?,a) Ion source,b) Detector,c) Magnetic sector,d) Electric sector,d,Explanation: Electric sector needs to be added in order to increase the resolution. This compensates for the decrease in resolution due to varying velocities.
Question 614,9. Which of the following is commonly varied in magnetic deflection mass spectrometer?,a) Electric sector,b) Magnetic fold strength,c) Magnetic constant,d) Electric constant,b,Explanation: Magnetic fold strength is usually varied in magnetic deflection mass spectrometer. Electric sector is kept constant.
Question 615,10. Nier-Johnson geometry involves a deflection of which of the following radians in a radial,electrostatic field analyser?,a) _,b) _/2,c) _/3,b,Explanation: Nier-Johnson geometry involves a deflection of _/2 radians in a radial electrostatic field analyser. A magnetic deflection of _/3 radians follows the analyser.
Question 616,1. Which of the following is not a component of the time of flight analyser spectrometer?,a) Ion source,b) Field free separation region,c) Electron multiplication region,d) Photo tube,d,Explanation: Phototube is not a component of time of flight mass spectrometer. Time of flight mass analyser is a type of mass spectrometer.
Question 617,3. Which of the following is not an advantage of mass spectrometer?,a) Simple,b) Rugged,c) High sensitivity,d) Unlimited mass range,c,Explanation: Time of flight mass spectrometers have limited sensitivity and resolution. They are simple and rugged.
Question 618,5. If all the ions have the same kinetic energy how are their masses related to their velocities?,a) Mass and velocity are equal,b) Mass and velocity are not related,c) Mass and velocity are directly proportional,d) Mass and velocity are inversely proportional,d,"Explanation: If all the ions have the same kinetic energy, mass and velocity are inversely proportional. This is used in separation of ions."
Question 619,6. Which of the following is true about time of flight analyser spectrometers?,a) Lighter particles arrive at the detector earlier,b) Heavier particle arrive at the detector earlier,c) Lighter and heavier particles arrive together at the detector,d) Lighter particles do not reach the detector,a,Explanation: Lighter particles arrive at the detector earlier than the heavier particles. The time difference is used to separate the electrons according to their mass.
Question 620,"7. In time of flight mass spectrometer, ions are formed by which of the following methods?",a) Pulsed ionization method,b) Acceleration method,c) Dynamic method,d) Ion excitation method,a,"Explanation: In time of flight mass spectrometer, ions are formed by pulsed ionisation method. It is a type of mass spectrometer."
Question 621,8. The evacuated tube is also known as which of the following?,a) Pulse tube,b) Detector tube,c) Drift tube,d) Acceleration tube,c,Explanation: The evacuated tube is also known as drift tube. The electrons move from source to detector through the tube.
Question 622,9. The current produced by ions arriving at the collector necessitates the use of which of the following?,a) Wide band amplifier,b) Narrow band amplifier,c) Wide band filter,d) Narrow band filter,a,"Explanation: The current produced by ions arriving at the collector has very short duration.Hence, it necessitates the use of wide band amplifier."
Question 623,10. Which of the following is an ion optic device in which ions pass through a mirror and their flight is reversed?,a) Reversal device,b) Reflectron,c) Mirror arrangement,d) Separation chamber,b,Explanation: Reflectron is an ion optic device in which ions pass through a mirror and their flight is reversed. It is used in time of flight mass spectrometer.
Question 624,11. Which of the following statements about mass spectrometers are not true?,a) Time of flight mass spectrometer has the ability to record entire mass spectrum at a time,b) Time of flight mass spectrometers have poor resolution,c) Conventional spectrometer detects only one peak at a time,d) All spectrometers have the ability to record entire mass spectrum at a time,d,Explanation: Conventional spectrometer detects only one peak at a time. Time of flight mass spectrometer has the ability to record entire mass spectrum at a time.
Question 625,1. Which of the following is placed just before the detector in radiofrequency mass,spectrometer?,a) Ion source,b) Potential energy selector,c) Ionisation chamber,b,Explanation: A potential energy selector is placed before the detector. It balances out the energy of the ion beam.
Question 626,2. Which of the following is applied in one or more stages where each stage is a series of three equally spaced parallel grids?,a) Ionisation field,b) Reflection,c) RF field,d) Acceleration,c,Explanation: RF field is applied in one or more stages. Each stage is a series of three equally spaced parallel grids.
Question 627,3. The alternating voltage rf voltage is applied to which of the following?,a) All grids,b) Central grid,c) Alternate grids,d) None of the grids,b,Explanation: The alternating voltage rf voltage is applied to the central grid. All the other grids are kept at ground potential.
Question 628,5. The DC ion accelerating voltage is swept from _________,a) 0 to 50 V,b) 50 to 100 V,c) 200 to 300 V,d) 50 to 250 V,d,Explanation: The DC ion accelerating voltage is swept from 50 to 250 V. This is done twice per second.
Question 629,6. The resolution of the Bennet tube can be improved by using which of the following?,a) Sine wave rf signal,b) Square wave rf signal,c) Triangular wave rf signal,d) Random signal,b,"Explanation: The resolution of the Bennet tube can be improved by using square wave rf signal. Usually, sinusoidal wave signal is used."
Question 630,8. The spurious lines can be reduced to minimum by using which of the following?,a) Single stage tube,b) Two stage tube,c) Three stage tube,d) Reflectron,c,Explanation: The spurious lines can be reduced to minimum by using three stage tubes. Two stage tubes tend to produce spurious lines.
Question 631,9. Which of the following is the disadvantage of using three stage tubes?,a) Reduced resolution,b) Bulky construction,c) Complex,d) Heavy,a,Explanation: The spurious lines can be reduced to minimum by using three stage tubes. This results in reduced resolving power.
Question 632,10. Which of the following is not the feature of Bennet type spectrometer?,a) Lightweight,b) Simple,c) Absence of spurious lines,d) Moderate resolution,c,Explanation: Absence of spurious lines is not a feature of Bennet type spectrometer. Spurious lines can be reduced by adding new features.
Question 633,11. The resolving power of Bennet type spectrometer is primarily based on which of the following?,a) Distance between detector and reflectron,b) Difference between the individual rf accelerating stages,c) Length of the drift tube,d) Laser beam used,b,Explanation: The resolving power of Bennet type spectrometer is primarily based on difference between the individual rf accelerating stages.
Question 634,1. Which of the following is not a feature of quadrupole mass spectrometer?,a) Low cost,b) Light weight,c) Low speed electronic scanning,d) Simple in construction,c,"Explanation: In quadrupole mass spectrometer, electronic scanning takes place. The scanning takes place in high speed."
Question 635,2. Which of the following is not a component of quadrupole mass filter?,a) Electrodes,b) Choke,c) DC potential,d) Detector,d,Explanation: Detector is not a part of the filter. The filter uses DC potential.
Question 636,"4. If to one pair of electrodes one potential with one sign is applied, which of the following is applied to the other pair of electrodes?",a) Same potential with same sign,b) Different potential with same sign,c) Different potential with different sign,d) Same potential with different sign,d,"Explanation: If to one pair of electrodes one potential with one sign is applied, same potential with different sign is applied to the opposite electrodes."
Question 637,5. Which of the following is the heart of quadrupole instrument?,a) Electrodes,b) Choke,c) DC potential,d) Detector,a,Explanation: Electrodes are the heart of quadrupole instrument. Opposite electrodes are electrically connected.
Question 638,6. Which of the following has to be done to increase the resolution of the quadrupole mass spectrometer?,a) Increasing distance between detector and reflectron,b) Increasing difference between the individual rf accelerating stages,c) Increasing the length of the drift tube,d) Increasing the rod length of the electrode,d,Explanation: The resolution depends upon the electrode. The length of the electrode has to be increased for increasing the resolution.
Question 639,7. Which of the following does not affect resolution of the instrument?,a) Changing length of electrode,b) Changing slope of scan line,c) Quality of machining of the rods,d) Changing length of drift tube,d,Explantion: Changing length of drift tube does not affect resolution of the instrument. Increase in resolution results in an increase in the number of ions reaching the detector.
Question 640,"8. In cases where a differentiation is required between very similar substances, which of the following techniques making use of quadrupole principle is preferred?",a) Evaporation mass spectrometry,b) Pyrolysis mass spectrometry,c) Plasma mass spectrometry,d) Trapped ion mass spectrometry,b,"Explanation: In cases where a differentiation is required between very similar substances, pyrolysis mass spectrometry is used. The sample is usually solid or involatile liquid in thiscase."
Question 641,9. In pyrolysis spectrometry heating is done until which of the following is reached?,a) Curie point,b) Boiling point,c) Until production of superheated vapour,d) Until 100oC,a,Explanation: In pyrolysis spectrometry heating is done until curie point is reached. At this point magnetic permeability drops abruptly.
Question 642,10. Which of the following is used to cool the ion source?,a) Liquid sodium shield,b) Liquid nitrogen shield,c) Water,d) Freon,b,Explanation: Liquid nitrogen cooled shield is used to cool the ion source. It reduces source contamination.
Question 643,"12. When value of q is kept constant, the value of m/e is proportional to which of the following when ÔmÕ is the mass number, ÔeÕ is the electric charge, ÔuÕ is the DC potential, ÔvÕ is the peak amplitude and ÔfÕ is the frequency?",a) u/v ratio,b) u,c) v,d) f,y,variation of rf amplitude the m/e ratio varies.
Question 644,1. Which of the following is not an ion transducer or detector?,a) Faraday cup collector,b) Channeltron,c) Micro-channel plate,d) Flame ionization detector,d,Explanation: Flame ionization detector is not an ion transducer. It is a detector used in chromatography.
Question 645,2. Which of the following is similar to photo multiplier transducer?,a) Faraday cup collector,b) Channeltron,c) Micro-channel plate,d) Electron multiplier transducer,d,Explanation: Electron multiplier transducer is similar to photo multiplier transducer. The difference is that its primary cathode detects ions rather than photons.
Question 646,3. Which of the following is used in places where ion currents are very low?,a) Faraday cup collector,b) Channeltron,c) Micro-channel plate,d) Electron multiplier transducer,d,Explanation: Electron multiplier transducer is used in places where ion currents are very low. Its primary cathode detects ions.
Question 647,4. Discrete type electron multiplier transducers can provide current gain upto which of the following?,a) 102,b) 105,c) 107,d) 1011,c,Explanation: Discrete type electron multiplier transducers can provide current gain upto 102. Upto 20 dynodes need to be used for this purpose.
Question 648,5. Continuous dynode electron multiplier transducer is a trumpet shaped device made with which of the following?,a) Glass doped with lead,b) Steel doped with bronze,c) Phosphor bronze doped with iron,d) Iron doped with calcium,a,Explanation: Continuous dynode electron multiplier transducer is a trumpet shaped device made of glass. It is heavily doped with lead.
Question 649,6. The potential maintained across the continuous dynode multiplier transducer is which of the following?,a) 1 to 5kV,b) 5 to 10kV,c) 2.5 to 6.2kV,d) 1.8 to 2kV,d,Explanation: The potential maintained across the continuous dynode multiplier transducer is 1.8 to 2kV. Electrons cascade down the tube.
Question 650,7. Which of the following are not the characteristics of electron multiplier transducer?,a) Rugged,b) Reliable,c) Microsecond of response time required,d) High current gain,c,Explanation: Electron multiplier transducer requires only nanosecond of response time. It provides high current gain.
Question 651,8. Which of the following are true about dynodes used in discrete dynode electron multiplier?,a) The dynodes are all kept at same voltage,b) Successive dynodes are held at lower potential,c) Successive dynodes are held at higher potential,d) All dynodes are held at very low potential,c,"Explanation: In discrete dynode electron multiplier, successive dynodes are held at higher potential. Dynodes are metal plates with copper or beryllium surfaces."
Question 652,"9. In which of the following detectors, the collector is placed in an inclined manner?",a) Faraday cup collector,b) Channeltron,c) Micro-channel plate,d) Electron multiplier transducer,a,Explanation: The collector is placed in an inclined manner in faraday cup collector. This is to reflect the ions away from the entrance of the cup.
Question 653,10. Which of the following is the least sensitive ion detector?,a) Faraday cup collector,b) Channeltron,c) Micro-channel plate,d) Electron multiplier transducer,a,Explanation: Faraday cup collector is the least sensitive ion detector. It is used in places where great sensitivity is not required.
Question 654,11. Photographic plates are coated with which of the following?,a) Lead,b) Quartz,c) Silver bromide,d) Mercuric sulphate,c,Explanation: Photographic plates are coated with silver bromide. These are sensitive to energetic ions.
Question 655,12. Which of the following detectors are well suited for spark source instruments?,a) Faraday cup collector,b) Photographic plates,c) Micro-channel plate,d) Electron multiplier transducer,b,Explanation: Photographic plates are well suited for spark source instruments. It has great sensitivity.
Question 656,14. Which of the following detectors consist of an array of glass capillaries?,a) Faraday cup collector,b) Photographic plates,c) Micro-channel plate,d) Electron multiplier transducer,c,Explanation: Micro-channel plate consists of an array of glass capillaries. They are coated with electron emissive materials.
Question 657,15. Which of the following detectors can be used for ions with short life time?,a) Faraday cup collector,b) Photographic plates,c) Micro-channel plate,d) Electron multiplier transducer,b,Explanation: Photographic plates can be used for ions with short life time. This is because they integrate the ion signal over a period of time.
Question 658,1. ICPÕs principle is similar to which of the following?,a) Flame emission spectroscopy,b) Fourier transforms spectroscopy,c) Atomic emission spectroscopy,d) Absorption spectroscopy,c,Explanation: ICPÕs principle is similar to atomic emission spectroscopy. Samples are decomposed to neural elements in argon plasma in this method.
Question 659,2. ICP is used to analyse samples in which of the following states?,a) Solids,b) Liquids,c) Gases,d) Solids and liquids,d,Explanation: ICP is used to analyse samples in both solid and liquid states. Atomic emission spectrometer is used to analyse only solid samples.
Question 660,3. Solid samples are introduced into the ICP spectrometer using which of the following?,a) Nebulizer,b) Curvette having glass windows,c) Probe,d) Laser ablation system,d,Explanation: ICP spectrometer can be used for solid samples. They are introduced using laser ablation system.
Question 661,4. Liquid samples are introduced into the ICP spectrometer using which of the following?,a) Nebulizer,b) Curvette having glass windows,c) Probe,d) Laser ablation system,a,Explanation: ICP spectrometer can be used for liquid samples. Aqueous samples are introduced using nebulizer.
Question 662,5. Atomisation or ionisation occurs at which of the following conditions?,a) Vacuum pressure,b) Atmospheric pressure,c) Low pressure,d) High pressure,d,Explanation: Atomization or ionisation occurs at atmospheric pressure. The interface between the ICP and MS components are crucial in creating a vacuum.
Question 663,6. Ions flow is pumped into the vacuum system using which of the following?,a) Orifice,b) Nozzle,c) Venturi meter,d) Dall tube,a,Explanation: Ions flow is pumped into the vacuum system using orifice. It expands in the vacuum system.
Question 664,7. Which of the following is not the characteristic of ICP spectrometer?,a) Easy sample introduction,b) It can trace multiple elements,c) High detection limits,d) Accurate,c,Explanation: ICP spectrometer has low detection limits of mass spectrometer. It is capable of tracing multiple elements.
Question 665,8. ICP spectrometer is a sequential multi-element analyser that has scan times less than ____,for one sweep.,a) 10ms,b) 20ms,c) 50ms,b,Explanation: ICP spectrometer is a sequential multi-element analyser that has scan times less than 20ms for one sweep. Quadrupole mass analyser gives better unit mass resolution.
Question 666,10. The most common type of ion detector found in ICP system is which of the following?,a) Faraday cup collector,b) Channeltron,c) Micro-channel plate,d) Flame ionization detector,b,Explanation: The most common type of ion detector found in ICP system is channeltron electron multiplier. It is a cone or horn shaped tube.
Question 667,11. Which of the following is the most accurate method of determination of elemental,composition?,a) Spectroscopy,b) Isotope dilution,c) Isobar dilution,b,Explanation: The most accurate method of determination of elemental composition is isotope dilution. It permits calculation of concentration of an element.
Question 668,12. Which of the following is the disadvantage of ICP mass spectroscopy?,a) Incapable of multi-element analysis,b) Less sensitivity,c) Impossible to obtain isotopic information,d) Not useful for detection of non-metals,d,Explanation: ICP mass spectroscopy has multi-element capability and high sensitivity. It is not capable of multi-element analysis.
Question 669,13. The isobaric interference is not caused in which of the following elements?,a) Argon,b) Oxygen,c) Helium,d) Nitrogen,c,"Explanation: The isobaric interference is not caused due to isotopes of helium. It is caused by isotopes of argon, oxygen and nitrogen."
Question 670,1. Which of the following is the most sensitive of the spectral methods?,a) Absorption spectroscopy,b) Mass spectroscopy,c) Flame emission spectroscopy,d) Atomic emission spectroscopy,b,Explanation: Mass spectroscopy is the most sensitive of the spectral methods. It permits direct introduction of a gas effluentÕs stream.
Question 671,2. Which of the following is the disadvantage of gas chromatography?,a) It is not a good method,b) It cannot be used for qualitative analysis,c) It cannot be used for separation of volatile components,d) It does not provide direct identification,d,Explanation: Gas chromatography is a very good method for separation of components of a mixture. It does not provide direct identification.
Question 672,4. Which of the following is most often used in the chromatograph in gas chromatograph MS?,a) Curvette,b) Paper support,c) Capillary tube,d) Flask,c,Explanation: Capillary tube is most often used in the chromatograph in gas chromatograph MS. This is because low pressure has to be maintained.
Question 673,5. GC- MS has been developed for which of the following systems?,a) Packed column,b) Open tubular column,c) Capillary column,d) Porous layer column,a,Explanation: GC- MS has been developed for packed column system. These allow for analyte molecules to be dynamically extracted from the carrier gas stream.
Question 674,6. Which of the following problems occur when combining gas chromatography and mass spectroscopy?,a) Difference in operating pressures,b) Reduction in sensitivity,c) Direct identification is not possible,d) It does not permit direct introduction of the effluent,s,spectroscopy is the difference in operating pressures. The pressure at the exit of the GC column is atmospheric.
Question 675,8. Which of the following is the type of separator used in commercial GC-MS systems?,a) Jet type molecular separator,b) Porous tube,c) Teflon tube,d) Flow type separator,a,Explanation: Jet type molecular separator is the type of separator used in commercial GC-MS systems. Other methods are porous tube and Teflon tube.
Question 676,9. The system for measurement of ion intensity in GS-MS system consists of which of the following?,a) Electrometer,b) Ion meter,c) Ion transducer,d) Intensity meter,a,Explanation: The system for measurement of ion intensity in GS-MS system consists of electrometer. It feeds a direct writing recorder.
Question 677,10. The system for measurement of ion intensity in GS-MS system consists of which of the following?,a) Band pass amplifier,b) Narrow band amplifier,c) Wide band amplifier,d) Low pass amplifier,c,Explanation: The system for measurement of ion intensity in GS-MS system consists of a wide band amplifier. It feeds a direct writing recorder.
Question 678,2. The gas burden from conventional LC flow rates creates nearly _____ times more gas than cryo-pumped vacuum system can handle.,a) 5,b) 10,c) 20,d) 40,c,Explanation: The gas burden from conventional LC flow rates creates nearly 20 times more gas than cryo-pumped vacuum system can handle.
Question 679,3. Which of the following should be in position to split the effluent?,a) Interface,b) Ion source,c) Makeup gas,d) Microbore,a,Explanation: Interface should be in position to split the effluent. LC-MS is a very advantageous method.
Question 680,4. Which of the following is the most commonly used interface?,a) Nebulizer,b) Chopper,c) Filter,d) Vapourising chamber,a,Explanation: Nebulizer is the most commonly used interface. The nebulizer gas and the make-up gas are introduced coaxially into the heated nebulization region.
Question 681,6. Which of the following is the normal nebuliser temperature used in LC mass spectrometry?,a) 50-100oC,b) 100-200oC,c) 125-150oC,d) 150-200oC,c,Explanation: 125-150oC is the normal nebuliser temperature used in LC mass spectrometry. It is suitable for a variety of applications.
Question 682,7. The ions are focussed and de-clustered through which of the following regions?,a) Dry helium region,b) Wet oxygen region,c) Wet chlorine region,d) Dry nitrogen region,d,Explanation: The ions are focussed and de-clustered through a dry nitrogen region. It is then sent into the high vacuum analyser.
Question 683,8. The ions are passed into the high vacuum analyser through which of the following?,a) Orifice,b) Nozzle,c) Nebulizer,d) Venturi tube,a,Explanation: The ions are sent into the high vacuum analyser through an orifice. It is then mass analysed.
Question 684,10. Gas burden from conventional LC flow rates is which of the following?,a) 1ml/min of water produces 1.2 l/mm of gas,b) 1ml/min of water produces 2.4 l/mm of gas,c) 2ml/min of water produces 3.2 l/mm of gas,d) 1ml/min of water produces 4.2 l/mm of gas,a,"Explanation: In LC-mass spectrometry, 1ml/min of water produces 1.2 l/mm of gas. This is the gas burden that conventional flow rates produced."
Question 685,1. Tandem mass spectroscopy combines which of the following devices?,a) Mass spectrometer and gas-solid chromatograph,b) Mass spectrometer and gas-liquid chromatograph,c) Mass spectrometer and gas chromatograph,d) Mass spectrometer and mass spectrometer,d,Explanation: Tandem mass spectroscopy combines two mass spectrometers. It is represented as MS/MS.
Question 686,3. Which of the following is used to separate a single mass that is characteristic of a given analyte in a mixture?,a) First mass spectrometer,b) Second mass spectrometer,c) Filter,d) Precursor,a,Explanation: First mass spectrometer is used to separate a single mass that is characteristic of a given analyte in a mixture. The single mass is known as the precursor.
Question 687,4. The mass-selected ions are activated in which of the following ways that causes them to fall apart to produce product ions?,a) Collisional activation,b) Evaporational activation,c) Inert gas activation,d) Thermal activation,a,Explanation: The mass-selected ions are activated by some means that cause them to fall apart to produce product ions. They are activated by collisional activation.
Question 688,6. In reverse-geometry mass spectrometer which of the following precedes the electric sector?,a) Nebulizer,b) Orifice,c) Magnetic sector,d) Mass spectrometer,c,Explanation: In reverse-geometry mass spectrometer magnetic sector precedes the electric sector. Early work on MS/MS was done with reverse-geometry double focussing mass spectrometer.
