Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 833,10. The two-stroke engine is,a) simple and expensive,b) high power-to-weight ratio,c) low power-to-volume ratio,d) all of the mentioned,b,Explanation: The two-stroke engine is inexpensive and has high power-to-volume ratio.
Question 834,12. The efficiency of Otto cycle is given by (rk is the compression ratio),a) 1/(rk)^(_-1),b) 1 – 1/(rk)^(_),c) 1 – 1/(rk)^(_-1),d) 1/(rk)^(_),c,Explanation: This is the expression for efficiency of Otto cycle and rk=compression ratio=Vmax/Vmin.
Question 835,13. Which of the following statement is true?,a) efficiency of air standard cycle is a function of compression ratio and temperature levels,"b) higher the compression ratio, higher will be the efficiency",c) efficiency is dependent on the temperature levels at which the cycle operates,d) all of the mentioned,b,Explanation: The efficiency of air standard cycle = 1 – 1/[(rk)^(_-1)] and it does not depend on the temperature levels.
Question 836,14. _ for air is equal to,a) 1.0,b) 1.2,c) 1.3,d) 1.4,d,"Explanation: In sir standard cycle, air is the working fluid and _ for air is 1.4. "
Question 837,15. The Otto cycle consists of,a) two reversible isotherms and two reversible isobars,b) two reversible isochores and two reversible adiabatics,c) two reversible isotherms and two reversible isochores,d) two reversible isobars and two reversible adiabatics,b,Explanation: This can be shown in a p-V and T-s diagrams.
Question 838,"1. In SI engines,",a) air-fuel mixture is compressed,b) compression ratio is limited,c) both of the mentioned,d) none of the mentioned,c,Explanation: The onset of engine knock or auto-ignition limits the compression ratio in SI engines.
Question 839,"2. In CI engines,","a) during compression stroke, only air is compressed",b) compression ratios can be much higher,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is an advantage of CI engine over SI engine.
Question 840,3. The correct sequence of processes in CI engine is,a) intake->fuel injection and combustion->compression->expansion->exhaust,b) intake->compression->fuel injection and combustion->expansion->exhaust,c) intake->compression->expansion->fuel injection and combustion->exhaust,d) intake->compression->exhaust->fuel injection and combustion->expansion,b,Explanation: The correct sequence of processes in CI engine is intake->compression->fuel injection and combustion->expansion->exhaust.
Question 841,4. The processes in CI engine cycle is completed in ____ strokes of piston and ____ revolutions of crankshaft.,"a) four, four","b) two, two","c) two, four","d) four, two",d,Explanation: There are four strokes and number of revolutions of crankshaft required are two.
Question 842,5. The Diesel cycle consists of,a) two reversible isotherms and two reversible isobars,b) one reversible isochore and two reversible adiabatics and one reversible isobar,c) one reversible isotherm and two reversible isochores and one reversible isobar,d) two reversible isobars and two reversible adiabatics,b,Explanation: These four processes comprises Diesel cycle.
Question 843,"6. Which of the following is the relation between compression ratio, expansion ratio and cut-off ratio?",a) rc=(rk)*(re),b) re=(rk)*(rc),c) rk=(re)*(rc),d) none of the mentioned,c,"Explanation: Here rk=compression ratio, re=expansion ratio and rc=cut-off ratio."
Question 844,7. The efficiency of Diesel cycle is ____ the efficiency of Otto cycle.,a) less than,b) greater than,c) equal to,d) none of the mentioned,a,Explanation: This comes from the formula for the efficiency of Diesel cycle.
Question 845,"8. In Dual cycle,",a) all the heat is added at constant volume,b) all the heat is added at constant pressure,c) some heat is added at constant volume and remaining at constant pressure,d) none of the mentioned,c,Explanation: This is the reason why Dual cycle is also called Mixed cycle.
Question 846,10. Detonation in SI engine is,a) noisy and destructive combustion phenomenon,b) limits the compression ratio,c) it depends on engine design and fuel,d) all of the mentioned,d,Explanation: This is what detonation means and its causes.
Question 847,11. The premature ignition of fuel is called ____,a) engine knock,b) auto-ignition,c) detonation,d) all of the mentioned,b,Explanation: Engine knock or detonation is the audible noise produces by auto-ignition.
Question 848,12. The auto-ignition,a) reduces performance of engine,b) can cause damage to engine,c) sets upper limit to compression ratios used in SI engines,d) all of the mentioned,d,Explanation: Thus auto-ignition should always be avoided.
Question 849,"14. For a given compression raise, the highest efficiency can be obtained by using",a) triatomic gases,b) diatomic gases,c) monoatomic gases,d) all of the mentioned,c,Explanation: Monoatomic gases like helium and argon has highest value of _. 
Question 850,15. _ ____ with temperature.,a) increases,b) decreases,c) remains constant,d) none of the mentioned,b,Explanation: This is a property of _ . 
Question 851,1. A gas turbine power plant uses,a) Otto cycle,b) Rankine cycle,c) Brayton cycle,d) Diesel cycle,c,Explanation: The Brayton cycle is the air standard cycle for gas turbine power plant.
Question 852,2. The Brayton cycle consists of,a) two reversible isotherms and two reversible isobars,b) two reversible isochores and two reversible adiabatics,c) two reversible isotherms and two reversible isochores,d) two reversible isobars and two reversible adiabatics,d,Explanation: These are the processes of Brayton cycle.
Question 853,3. Which of the following is true for the Brayton cycle?,a) first sir is compressed reversibly and adiabatically,b) heat is added reversibly at constant pressure,c) air expands in turbine reversibly and adiabatically,d) all of the mentioned,d,Explanation: These processes take place in the Brayton cycle.
Question 854,4.  The efficiency of Brayton cycle is given by (rk is the compression ratio),a) 1/(rk)^(_-1),b) 1 – 1/(rk)^(_),c) 1 – 1/(rk)^(_-1),d) 1/(rk)^(_),c,Explanation: This is the expression for efficiency of Brayton cycle and rk=compression ratio.
Question 855,5. The efficiency of Brayton cycle depends on,a) compression ratio,b) pressure ratio,c) either compression ratio or pressure ratio,d) both compression ratio and pressure ratio,c,"Explanation: The reason being, compression ratio can be expressed in terms of pressure ratio."
Question 856,"6. For the same compression ratio, the efficiency of Brayton cycle is ____ the efficiency of Otto cycle.",a) less than,b) equal to,c) greater than,d) none of the mentioned,b,Explanation: The expressions for efficiency of Brayton cycle and Otto cycle are same.
Question 857,"8. In Rankine cycle, working fluid ____ , in Brayton cycle working fluid ____","a) undergoes phase change, remains in gaseous phase","b) remains in gaseous phase, undergoes phase change","c) undergoes phase change, undergoes phase change","d) remains in gaseous phase, remains in gaseous phase",a,Explanation: This is a difference in Rankine cycle and Brayton cycle.
Question 858,"9. For Brayton cycle, average specific volume of air that compressor handles is ____ the same of gas in a gas turbine.",a) equal to,b) more than,c) less than,d) none of the mentioned,c,Explanation: This is because the gas temperature is much higher.
Question 859,10. A steam power plant works on ____ and a gas turbine works on ____,a) both work on Rankine cycle,b) both work on Brayton cycle,"c) Brayton cycle, Rankine cycle","d) Rankine cycle, Brayton cycle",d,Explanation: This is a difference in a steam power plant and a gas turbine.
Question 860,11. Which of the following is more popular for electricity generation?,a) gas turbine,b) steam power plant,c) both of the mentioned,d) none of the mentioned,b,"Explanation: Because in Rankine cycle, specific volume of water in pump is less than that of steam expanding in steam turbine."
Question 861,"12. For the same compression ratio and work capacity, Brayton cycle handles ____ range of volume and ____ range of pressure and temperature than does Otto cycle.","a) larger, smaller","b) smaller, larger",c) both are same,d) none of the mentioned,a,Explanation: This can be seen in the p-V diagram of Brayton cycle and Otto cycle.
Question 862,13. Why is Otto cycle more suitable in reciprocating engine field?,a) reciprocating engine field cannot handle large volume of low pressure gas,b) the engine size increases,c) the friction losses become more,d) all of the mentioned,d,Explanation: This is the reason why Brayton cycle is not preferred in reciprocating engine field.
Question 863,15. Which of the following statement is true?,a) an IC engine is exposed to highest temperature only for a short period,b) a gas turbine plant is always exposed to highest temperature used,"c) in a gas turbine plant, maximum temperature used should be less than that used in IC engine",d) all of the mentioned,d,"Explanation: This is the reason why in turbine plants, Brayton cycle is preferred."
Question 864,1. How can regeneration be used to improve the efficiency of Brayton cycle?,a) the energy of exhaust gas can be used to heat up the air which leaves the compressor,b) heat supplied from external source thus decreases,c) the amount of heat rejected also decreases,d) all of the mentioned,d,Explanation: This is how a regenerator can be used in Brayton cycle.
Question 865,"3. In the regenerator,",a) temperature of air leaving the compressor is raised,b) temperature of air leaving the turbine is raised,c) both of the mentioned,d) none of the mentioned,a,Explanation: This is done by using the heat from the turbine exhaust.
Question 866,4. Which of the following statement is true for a regenerator?,a) mean temperature of heat addition decreases,b) mean temperature of heat rejection decreases,c) both of the mentioned,d) none of the mentioned,b,Explanation: The mean temperature of heat addition increases by using a regenerator.
Question 867,"5. By using a regenerator,","a) efficiency increases, work output decreases",b) both efficiency and work output increases,"c) efficiency increases, work output remains unchanged","d) efficiency remains same, work output increases",c,Explanation: This is because mean temperature of heat addition increases and mean temperature of heat rejection decreases by using regenerator.
Question 868,6. Which of the following is true about a regenerator?,a) it is costly,b) it is heavy and bulky,c) it causes pressure losses,d) all of the mentioned,d,Explanation: This loss in pressure decreases the cycle efficiency.
Question 869,"8. When the turbine efficiency and compressor efficiency decreases, the cycle efficiency ____",a) decreases,b) increases,c) remains same,d) none of the mentioned,a,efficiency: The Brayton cycle is very sensitive to the efficiency of the turbine and compressor.
Question 870,"9. The ____ the pressure ratio, the ____ will be efficiency.","a) less, more","b) less, less","c) more, more","d) more, less",c,Explanation: This comes from the Brayton cycle efficiency in terms of pressure ratio.
Question 871,"10. As the pressure ratio increases, the efficiency steadily ____",a) decreases,b) increases,c) remains constant,d) none of the mentioned,b,"Explanation: As pressure ratio increases, the mean temperature of heat addition increases and the mean temperature of heat rejection decreases."
Question 872,11. The maximum pressure ratio is given by,a) (Tmin/Tmax)^((_-1)/_),b) (Tmin/Tmax)^(_/(_-1)),c) (Tmax/Tmin)^((_-1)/_),d) (Tmax/Tmin)^(_/(_-1)),d,Explanation: Here Tmax is the maximum temperature and Tmin is the minimum temperature which is the temperature of surroundings.
Question 873,12. The optimum value of pressure ratio at which work capacity becomes maximum is given by,a) (Tmin/Tmax)^((_-1)/2_),b) (Tmax/Tmin)^(_/2(_-1)),c) (Tmax/Tmin)^(2(_-1)/_),d) (Tmax/Tmin)^(2_/(_-1)),b,Explanation: This is the optimum value of pressure ratio.
Question 874,13. The relation between maximum pressure ratio and optimum pressure ratio is given by,a) optimum pressure ratio = (maximum pressure ratio)/2,b) optimum pressure ratio = maximum pressure ratio,c) optimum pressure ratio = sqrt(maximum pressure ratio),d) optimum pressure ratio = (maximum pressure ratio)^2,c,Explanation: This relation comes from the expressions of optimum pressure ratio and maximum pressure ratio.
Question 875,14. Which of the following statement is true?,a) maximum work done = (specific heat at constant preferred)*(sqrt(Tmax) – sqrt(Tmin))^2,b) efficiency of cycle = 1- sqrt(Tmin/Tmax),c) both of the mentioned,d) none of the mentioned,c,Explanation: These expressions come from the maximum pressure ratio. 
Question 876,1. Gas turbines are used in aircraft propulsion because,a) they are light,b) they are compact,c) they have high power-to-weight ratio,d) all of the mentioned,d,Explanation: These are the reasons why aircraft propulsion uses gas turbines.
Question 877,2. The type of aircraft gas turbines include,a) turbojet,b) turbofan,c) turboprop,d) all of the mentioned,d,Explanation: These are the types of aircraft gas turbines.
Question 878,"4. The processes in compressor, turbine, diffuser and nozzle are",a) reversible,b) adiabatic,c) reversible and adiabatic,d) none of the mentioned,c,Explanation: This is an assumption for the aircraft gas turbine.
Question 879,5. The thrust developed in turbojet engine is the,a) unbalanced force,b) balanced force,c) both of the mentioned,d) none of the mentioned,a,Explanation: It is caused by the difference in momentum of air entering the engine and exhaust gases leaving the engine.
Question 880,6. Which of the following statement is true?,a) mass flow rates of gases at engine inlet and exit are same,b) the pressure at inlet and exit of engine are ambient pressures,c) both of the mentioned,d) none of the mentioned,b,Explanation: The mass flow rates at engine exit and inlet are different because of different combustion rate of fuel.
Question 881,"8. When flying at high altitudes,",a) air is of less density,b) air exerts less drag force on aircraft,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is the reason why commercial airplanes fly at high altitudes to save fuel.
Question 882,9. The propulsive efficiency is given by,a) work done by engine / propulsive power,b) propulsive power / work done by engine,c) energy input rate / propulsive power,d) propulsive power / energy input rate,d,Explanation: This tells us how efficiently the energy which is released during combustion is getting converted to propulsive power.
Question 883,11. In aircraft propulsion the most widely used engine is,a) turbojet,b) turbofan,c) turboprop,d) all of the mentioned,b,"Explanation: In turbofan engine, turbine drives a large fan which forces air through a duct surrounding the engine."
Question 884,12. The bypass ratio is the ratio of,a) mass flow rates of two streams,b) pressure ratio of inlet and exit,c) volume flow rate of inlet and exit,d) none of the mentioned,a,Explanation: This is the definition of bypass ratio.
Question 885,13. Increasing the bypass ratio of turbofan engine ____ thrust.,a) does not affect,b) decreases,c) increases,d) none of the mentioned,c,"Explanation: As the bypass ratio increases, the thrust also increases."
Question 886,14. Removing the cowl from the fan gives us,a) turbojet,b) turbofan,c) turboprop,d) all of the mentioned,c,Explanation: This is how we get a turboprop engine.
Question 887,2. Dry ice is suitable for ____ temperature refrigeration.,a) high,b) low,c) all range of,d) none of the mentioned,b,Explanation: Dry ice when exposed to atmosphere sublimates by absorbing latent heat of sublimation.
Question 888,3. A reversed heat engine,a) receives heat from a low temperature region,b) gives heat to a high temperature region,c) receives a net inflow of work,d) all of the mentioned,d,Explanation: This is the basic working of reversed heat engine.
Question 889,4. Which of the following is a reversed heat engine cycle?,a) heat pump cycle,b) refrigeration cycle,c) both of the mentioned,d) none of the mentioned,c,Explanation: These are the reversed heat engine cycles.
Question 890,"5. For a heat pump, coefficient of performance is given by (Q1 is the heat taken from low temperature region and Q2 is the heat given to high temperature region)",a) Q1/(Q1-Q2),b) Q2/(Q1-Q2),c) 1- (Q1/Q2),d) 1- (Q2/Q1),a,"Explanation: For a heat pump, COP = Q1/W = Q1/(Q1-Q2). "
Question 891,"6. For a regenerator, coefficient of performance is given by (Q1 is the heat taken from low temperature region and Q2 is the heat given to high temperature region)",a) Q1/(Q1-Q2),b) Q2/(Q1-Q2),c) 1- (Q1/Q2),d) 1- (Q2/Q1),b,"Explanation: For a heat pump, COP = Q2/W = Q2/(Q1-Q2). "
Question 892,8. Which of the following happens in a reversed Carnot cycle?,a) the refrigerant is compressed reversibly and adiabatically,b) it is condensed reversibly,c) it expands reversibly and adiabatically,d) all of the mentioned,d,Explanation: These processes take place in a reversed Carnot cycle.
Question 893,"9. For a heat pump, coefficient of performance is given by (T1 is the temperature of heat rejection and T2 is the temperature of heat absorption)",a) T1/(T1-T2),b) T2/(T1-T2),c) 1- (T1/T2),d) 1- (T2/T1),a,"Explanation: For a heat pump, COP = Q1/W = T1/(T1-T2). "
Question 894,"10. For a regenerator, coefficient of performance is given by (T1 is the temperature of heat rejection and T2 is the temperature of heat absorption)",a) T1/(T1-T2),b) T2/(T1-T2),c) 1- (T1/T2),d) 1- (T2/T1),b,"Explanation: For a heat pump, COP = Q2/W = T2/(T1-T2). "
Question 895,"11. For the same T1 and T2, COP increases with ____ in temperature difference.",a) increase,b) decrease,c) no change,d) none of the mentioned,b,"Explanation: This means, closer the temperatures T1 and T2, the higher is the COP."
Question 896,"1. In vapour refrigeration cycle, which of the following is used for expansion?",a) expansion engine,b) throttling valve or capillary tube,c) both of the mentioned,d) none of the mentioned,b,"Explanation: This is because in expansion engine, power recovery is small and hence its cost is not justified."
Question 897,2. Which of the following operations occur in a vapour refrigeration cycle?,a) compression,b) cooling and condensing,c) expansion and evaporation,d) all of the mentioned,d,Explanation: These are the processes which constitute the vapour refrigeration cycle.
Question 898,3. Compression can be,a) dry compression,b) wet compression,c) both of the mentioned,d) none of the mentioned,c,Explanation: Dry compression starts with saturated vapour and wet compression starts with wet vapour.
Question 899,5. Why is wet compression not preferred?,a) the liquid refrigerant can be trapped in the head of cylinder,b) this may damage the valves or cylinder head,c) liquid refrigerant can wash away the lubricating oil thus accelerating wear,d) all of the mentioned,d,Explanation: These are the reasons why dry compression is preferred over wet compression.
Question 900,"6. In the cooling and condensing, correct sequence of processes is",a) desuperheated->condensed->saturated liquid,b) desuperheated->saturated liquid->condensed,c) condensed->desuperheated->saturated liquid,d) saturated liquid->condensed->desuperheated,a,Explanation: This is the correct sequence of processes and heat is transferred out.
Question 901,7. The expansion process is,a) isentropic,b) reversible,c) adiabatic,d) all of the mentioned,c,Explanation: The expansion process is adiabatic but not isentropic and is irreversible.
Question 902,8. The evaporation process is a,a) constant volume reversible process,b) constant pressure reversible process,c) adiabatic throttling process,d) reversible adiabatic process,b,Explanation: This is the last process and it completes the cycle.
Question 903,"10. In the expansion process, which of the following remains constant?",a) work done,b) heat supplied,c) internal energy,d) enthalpy,d,Explanation: The expansion is an adiabatic throttling process in which enthalpy remains unchanged.
Question 904,11. The COP of cycle is given by(Q2=heat absorbed by evaporator and Wc=work done by compressor),a) 1- (Q2/Wc),b) 1- (Wc/Q2),c) Q2/Wc,d) Wc/Q2,c,Explanation: This is the COP of vapour refrigeration cycle.
Question 905,13. Which of the following is recommended in a refrigeration cycle?,a) superheating of vapour,b) subcooling of liquid,c) both of the mentioned,d) none of the mentioned,c,Explanation: The superheating of vapour is done at evaporator outlet and subcooling of liquid occurs at condenser outlet.
Question 906,14. Superheating of vapour and subcooling of liquid ____ the refrigerating effect.,a) decreases,b) increases,c) no change,d) none of the mentioned,b,Explanation: The refrigerating effect is increased by using these techniques.
Question 907,15. A condenser must ____ and then ____ the compressed refrigerant.,"a) superheat, evaporate","b) desuperheat, evaporate","c) superheat, condense","d) desuperheat, condense",d,Explanation: This is the function of a condenser.
Question 908,1. Which of the following statement is true for a condenser?,a) it can be air-cooled or water-cooled,b) small self-contained units use water-cooled condenser,c) large installations use air-cooled condenser,d) all of the mentioned,a,Explanation: We use air-cooled condenser for small self-contained units and water-cooled condenser for large installations.
Question 909,"2. For an expansion device, which of the following is true?",a) it increases the pressure of refrigerant,b) it regulates the flow of refrigerant to evaporator,c) both of the mentioned,d) none of the mentioned,b,Explanation: The expansion device reduces the pressure of refrigerant.
Question 910,3. Which of the following is a type of expansion device?,a) capillary tubes,b) throttle valves,c) both of the mentioned,d) none of the mentioned,c,Explanation: These are the two types of expansion devices.
Question 911,4. Throttle valves are used in ____,a) small units,b) larger units,c) both of the mentioned,d) none of the mentioned,b,Explanation: They regulate the flow of refrigerant according to load on evaporator.
Question 912,5. Capillary tubes are used in ____,a) small units,b) larger units,c) both of the mentioned,d) none of the mentioned,a,"Explanation: In their case, id size and length are fixed, the evaporator pressure also gets fixed."
Question 913,6. Types of compressor include,a) reciprocating,b) centrifugal,c) rotary,d) all of the mentioned,d,Explanation: These are the three types of compressor.
Question 914,"7. When volume flow rate of refrigerant is large, which compressor is used?",a) reciprocating,b) centrifugal,c) rotary,d) all of the mentioned,b,"Explanation: For plants with higher capacities, centrifugal compressors are used."
Question 915,8. Which of the following statement is true?,a) rotary compressors are mostly used for small units,b) reciprocating compressors are employed in plants with capacity up to 100 tonnes,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is the difference in reciprocating and rotary compressors.
Question 916,"9. In reciprocating compressors, actual volume of gas drawn in cylinder is ____ the volume displaced by piston.",a) less than,b) more than,c) equal to,d) none of the mentioned,a,"Explanation: The reason being, leakage, clearance and throttling effects."
Question 917,10. The clearance volumetric efficiency is equal to,a) 1 + C + C(p2/p1)^(1/n),b) 1 – C – C(p2/p1)^(1/n),c) 1 – C + C(p2/p1)^(1/n),d) 1 + C – C(p2/p1)^(1/n),d,"Explanation: Here C is the clearance and p1,p2 are pressures. "
Question 918,12. Why is  multistage compression with intercooling adopted?,a) using a single stage with high pressure ratio decreases volumetric efficiency,b) high pressure ratio with dry compression gives high compressor discharge temperature,c) the refrigerant is damaged,d) all of the mentioned,d,Explanation: Because of these reasons we have to use multistage compression with intercooling.
Question 919,13. The intercooler pressure is given by,a) p1*p2,b) sqrt(p1*p2),c) (p1*p2)/(p1+p2),d) (p1+p2)/2,b,Explanation: Here p1 is the evaporator pressure and p2 is the condenser pressure.
Question 920,14. The most widely used refrigerants are,a) freon,b) genetron,c) arcton,d) all of the mentioned,d,Explanation: These are a group of halogenated hydrocarbons.
Question 921,15. Why is ammonia used in food refrigeration?,a) high COP,b) low cost,c) lower energy cost,d) all of the mentioned,d,Explanation: Also ammonia can be detected easily in case of a leak.
Question 922,"1. In absorption refrigeration cycle, which of the following is used?",a) refrigerant,b) absorbent,c) both of the mentioned,d) none of the mentioned,c,Explanation: Both refrigerant and absorbent are used in absorption refrigeration cycle.
Question 923,"3. In the aqua-ammonia absorption system,",a) water is the refrigerant and ammonia is the absorbent,b) ammonia is the refrigerant and water is the absorbent,c) both ammonia and water can be used as refrigerant or absorbent,d) none of the mentioned,b,Explanation: This is the basic absorption refrigeration cycle.
Question 924,4. Which of the following statement is true?,a) ammonia vapour is absorbed in water,b) boiling point of ammonia is more than that of water,c) both of the mentioned,d) none of the mentioned,a,Explanation: The boiling point of ammonia is less than that of water. 
Question 925,5. why is an analyser-rectifier combination is used in absorption refrigeration cycle?,a) to increase the amount of water vapour in ammonia vapour,b) to decrease the amount of water vapour in ammonia vapour,c) to eliminate the water vapour from ammonia vapour,d) all of the mentioned,c,Explanation: This is done to prevent the blocking of expansion valve because of frozen ice.
Question 926,6. Which of the following condenses first?,a) ammonia vapour,b) water vapour,c) both condense at same temperature,d) none of the mentioned,b,Explanation: The saturation temperature of water is higher than ammonia at any given pressure.
Question 927,7. The vapour going to condenser is ____ in temperature and ____ in ammonia.,"a) higher, less","b) higher, richer","c) lower, less","d) lower, richer",d,"Explanation: When passing through analyser, the vapour is cooled and enriched by ammonia."
Question 928,9. Water is used as a ____ in air conditioning units.,a) absorbent,b) refrigerant,c) absorbent and refrigerant,d) none of the mentioned,b,Explanation: The reason is that water cannot be cooled below 0 degree Celsius.
Question 929,10. The COP of absorption refrigeration system is,a) low,b) high,c) equal to that of vapour compression refrigeration system,d) none of the mentioned,a,Explanation: The Cop of absorption refrigeration system is low.
Question 930,"1. A heat pump,",a) extracts energy at low temperature heat source,b) gives energy to high temperature heat source,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is the functioning of a heat pump.
Question 931,2. Which of the following is true for a heat pump and a refrigerator?,a) a refrigerator removes heat to achieve cooling,b) a heat pump supplies heat at high temperature,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is also the main difference between a heat pump and a refrigerator.
Question 932,3. A vapour compression heat pump has,a) compressor,b) evaporator,c) condenser,d) all of the mentioned,d,Explanation: These are similar to the components of vapour compression refrigeration cycle.
Question 933,4. Which of the following can be used to transfer heat to the refrigerant passing through evaporator?,a) outside air,b) water from rivers,c) the ground,d) all of the mentioned,d,Explanation: These are the possible heat sources.
Question 934,5. An air-air heat pump can be used for,a) heating during winter,b) cooling during summer,c) both of the mentioned,d) none of the mentioned,c,Explanation: This can be achieved using a reversing valve.
Question 935,6. The ideal gas refrigeration cycle is same as,a) the Brayton cycle,b) reversed Brayton cycle,c) the Rankine cycle,d) reversed Rankine cycle,b,Explanation: Both these cycles consists of same processes.
Question 936,8. The COP of refrigeration cycle is given by,a) 1 / {(p1/p2)^_/(_-1)]} – 1,b) 1 / {(p1/p2)^(_-1)/_]} – 1,c) 1 / {(p1/p2)^(_-1)/_]} + 1,d) none of the mentioned,b,Explanation: Here p1 is the pressure after compression and p2 is the pressure before compression.
Question 937,10. A gas-cycle refrigeration system is used in,a) aircrafts,b) missiles,c) both of the mentioned,d) none of the mentioned,c,Explanation: This is because the vapour compression refrigeration system in this case becomes bulky and heavy.
Question 938,1. Dry air consists of,"a) oxygen, nitrogen",b) carbon dioxide,"c) hydrogen, argon",d) all of the mentioned,d,Explanation: Dry air is a mixture of all these gases.
Question 939,"3. Which of the following is true?(here pa=partial pressure of dry air, pw=partial pressure of water vapour, p=atmospheric pressure)",a) p=pw,b) p=pa,c) p=pw + pa,d) all of the mentioned,c,Explanation: This comes by Dalton’s law of partial pressures.
Question 940,"4. In a mixture of dry air and water vapour,",a) mole fraction of dry air = pa/p,b) mole fraction of water vapour = pw/p,c) both of the mentioned,d) none of the mentioned,c,Explanation: This comes from the concepts of Dalton’s law of partial pressures.
Question 941,"5. When pw is very small,",a) saturation temperature of water vapour at pw is less than atmospheric temperature,b) water vapour in air exists in superheated state,c) air is said to be in unsaturated state,d) all of the mentioned,d,Explanation: Mostly partial pressure of water vapour is very small.
Question 942,6. Relative humidity is defined as,a) (saturation pressure of pure water) / pw,b) pw / (saturation pressure of pure water),c) (saturation pressure of pure water) / p,d) p / (saturation pressure of pure water),b,Explanation: Here pw is the partial pressure of water vapour and ps is the saturation pressure of pure water at same temperature of mixture.
Question 943,"8. If water is injected into a container with has unsaturated air,",a) water will evaporate,b) moisture content of air will decrease,c) pw will decrease,d) all of the mentioned,a,Explanation: The moisture content of air will increase and pw will increase. 
Question 944,9. Humidity ratio is given by the ratio of,a) (mass of dry air per unit mass of water vapour)^2,b) 1/(mass of dry air * mass of water vapour),c) water vapour mass per unit mass of dry air,d) mass of dry air per unit mass of water vapour,c,Explanation: Humidity ratio is also called specific humidity.
Question 945,10. The degree of saturation is the ratio of,a) (saturated specific humidity / actual specific humidity)^2,b) 1/(saturated specific humidity * actual specific humidity),c) saturated specific humidity / actual specific humidity,d) actual specific humidity / saturated specific humidity,d,Explanation: Here both saturated specific humidity and specific humidity are at same temperature.
Question 946,12. Which of the following statement is true?,a) dew point temperature is the temperature at which water vapour starts condensing,b) dry bulb temperature is recorded by thermometer with dry bulb,c) wet bulb temperature is recorded by thermometer when bulb is covered with a cotton wick which is saturated with water,d) all of the mentioned,d,"Explanation: These are the definitions of dew point temperature, dry bulb temperature and wet bulb temperature."
Question 947,13. The wet bulb temperature is the ____ temperature recorded by moistened bulb.,a) lowest,b) highest,c) atmospheric,d) none of the mentioned,a,Explanation: This is a property of wet bulb temperature.
Question 948,"14. At any dbt, the ____ the difference of wbt reading below below dbt, ____ is the amount of water vapour held in mixture.","a) smaller, smaller","b) greater, greater","c) greater, smaller","d) smaller, greater",c,Explanation: This is an important property of dbt and wbt.
Question 949,15. When unsaturated air flows over a sheet of water in an insulated chamber,a) specific humidity of air decreases,b) the water evaporates,c) both air and water are cooled during evaporation,d) all of the mentioned,a,Explanation: The specific humidity of air increases during this process.
Question 950,1. Which of the following statement is true?,a) the chart is plotted for pressure equal to 760mm Hg,b) the constant wbt line represents adiabatic saturation process,c) the constant wbt line coincides with constant enthalpy line,d) all of the mentioned,d,Explanation: All these come from the psychrometric chart.
Question 951,"2. In sensible heating or cooling,",a) work done remains constant,b) dry bulb temperature or air remains constant,c) both of the mentioned,d) none of the mentioned,a,Explanation: The dry bulb temperature of air changes.
Question 952,3. When humidity ratio of air ____ air is said to be dehumidified.,a) increases,b) decreases,c) remains constant,d) none of the mentioned,b,"Explanation: when it increases, air is said to be humidified."
Question 953,4. Air can be cooled and dehumidified by,a) circulating chilled water in tube across air flow,b) placing evaporator coil across air flow,c) spraying chilled water to air,d) all of the mentioned,d,Explanation: These are the ways of cooling and dehumidifying air.
Question 954,6. Heating and humidification is done in,a) summer air conditioning,b) winter air conditioning,c) both of the mentioned,d) none of the mentioned,b,Explanation: This is opposite to summer air conditioning.
Question 955,7. Which of the following is an absorbent?,a) silica gel,b) activated alumina,c) both of the mentioned,d) none of the mentioned,c,Explanation: Both of these are examples of absorbents.
Question 956,"8. When air passes through silica gel,",a) it absorbs water vapour molecules,b) latent heat of condensation is released,c) dbt of air increases,d) all of the mentioned,d,Explanation: This process is called chemical dehumidification.
Question 957,"9. In adiabatic evaporative cooling, heat transfer between chamber and surroundings is ____",a) zero,b) high,c) low,d) none of the mentioned,a,Explanation: No heat transfer takes place between chamber and surroundings in adiabatic evaporative cooling.
Question 958,11. Cooling towers are rated in terms of,a) approach,b) range,c) both of the mentioned,d) none of the mentioned,c,Explanation: These are the two factors considered.
Question 959,1. An incompressible fluid is one for which density does not change with change in ____,a) pressure,b) temperature,c) velocity,d) all of the mentioned,d,"Explanation: In an incompressible fluid, either density does not change or changes very little."
Question 960,3. Liquids are ____ and gases are ____,a) both are compressible,b) both are incompressible,"c) incompressible, compressible","d) compressible, incompressible",c,Explanation: Liquids are incompressible whereas gases are compressible.
Question 961,4. The pressure wave velocity c is given by,a) 1 / (dp/d(density)),b) sqrt(dp/d(density)),c) sqrt(d(density)/dp),d) (dp/d(density)),b,Explanation: Here dp is the change in pressure.
Question 962,"5. For an ideal gas, velocity of sound is given by",a) 1/_*R*T,b) sqrt(1/_*R*T),c) sqrt(_/RT),d) sqrt(_*R*T),d,Explanation: Here R is the characteristic gas constant.
